"property_id","price"
"0006c9478f4e7edc53d84916",444017727
"00076c8f390d5dcccc133309",908523016
"001399d3861c5792ccb8b515",1245309389
"0016e35cfd881ee2e37b49b3",728285882
"001c03f6103d35389825b62e",735002378
"001d77bfb387bdf0b53e9e83",781669099
"001dbdd202e9908ee42713a8",1096471277
"00304df33a3c9a7e396ddd3a",865590310
"0037d98f6ac46a86e36def45",664225787
"0038a3b703f4ec779bbcfe6b",515429265
"004776514ad269b380581066",428516256
"004c9da9ef1b3b5e309e475a",581083291
"00571815d5a7f208eb3e7737",1330041867
"00586a92b53f4a8f9f6b3022",880851232
"005ab848b35907e42aa0f4f2",1447491198
"0064cd1c55914cc8370a096f",561786896
"0083ef74db679d22463a1afe",706224979
"00858277a3cf4f31b8e3f738",639531877
"008c7a02d158f3b17ee8e015",517294630
"00a5133e7373eae3f0be8f2e",503211900
"00af33cff3ff7c6927306df4",626096092
"00ba709f184e70be13e5bf9b",637169818
"00bff9be2d524083e3b3149d",728526235
"00c1165df93a4cfe679f54e2",981824987
"00c75d59ed4777481a50cbd3",1091484319
"00ce045307538da1b0bb7972",762638968
"00cea81b78d6007eb405d5b3",630328188
"00dd36caffef00fcde85b235",1134691382
"00dea98fbfbfeae74c513bb6",1401988225
"00e7c5894c739852052f566a",797525635
"00e80be4feb1e8593b7713fe",504631524
"00e9afbd1d27062a7bd40a3c",1293586306
"00eb120ba4410ed8efa24a8e",706092984
"00f2621035b1969d53f03fca",950418405
"00f5ba660a4fcf6ddb96220a",567572711
"00f6a62599f25ac506113149",1130181411
"0100b3a412accebf6a3aa4b1",389362626
"01018b9796a105be650ec802",1220549944
"010e676743f6afc01fd0838b",1332141500
"011a6d0f12ba108ef15076b4",428767250
"011c2017b63235bf0ed3f241",528425812
"01230eede2a4a74ec4ee5105",920121750
"0123237414f757b9c3809f88",1203744378
"012b8d616667a6dcece0dfaf",783107664
"013e2a07f94a99323b64d370",1341898381
"014799b9ef7d5244fb6640ff",1452591207
"0152ffa8757aaaf417e9f997",1188389049
"015d17895f32e2a8b616ca1b",760344131
"01636da0aa2bc223af023a13",721619750
"016bb199b12846ccb0b03191",851860184
"016dd08801ad1a1e7f6e695b",1627377395
"0172678cb0737e21a317eda4",385547140
"017487de3455d9f642a7fadc",876268149
"0181972aeb6bf451012a47c6",1042014258
"0183b38955437e8d0128a013",1379591782
"019cd320e02a64ba3ba9a37d",835455421
"019f4a25794ef01294845b51",921623493
"01a5a230e8a808d844e64397",1445970758
"01abe3cfc94be46c1153c82d",817911322
"01afa737bcfa6b1ab530eb09",1052601347
"01b78983d268b52137e5ac1b",400450874
"01b7bb1556b5c32df8f618cc",830718663
"01cac7d033166094ab9f87b0",829622932
"01cda25ee8545b9fe19717ed",1339057823
"01db5867a69f8ea7849d69e8",1489036511
"01e033f5bd502c4ad398ece7",567474207
"01e907d7672006fa2bba8b0f",463070617
"01e9c7531cf3c63c04b9189f",707821650
"01eb0a2c1033c30830161321",671203585
"01edceb6c5afc2af1e129e86",355587342
"01f6c99999c154461765f4c4",589011564
"01f855427cbe3eb51b38288f",872522329
"01f8b6799e2910f7769db175",1055532615
"01fb5931cb55f5308382818e",1364554525
"01fe5add1e7df4b15dd73bc9",759002393
"020473766363019ee40d6685",810375370
"02060d2f56e979a61427f806",767085558
"02091877f01c926c350b013b",608078668
"020dfae44183c65b708727c7",488522932
"022357a3d48ea87d58ffb46e",452555891
"02259637b8ef1311c69d3d90",981795025
"02277f636716264116015dde",381467701
"0232a50c9afca03cbf4277c8",509858845
"024c5c787d005adbe770b9bf",523315472
"024d2e34a561efaf4811c17a",1018870528
"024e94e72ae88464621539eb",769130767
"0252fcaf7bcde09274d34be5",769217325
"025a98586386211b1519f9be",450653133
"025b094e1ea7248f4aba72f0",352583340
"025d96090a8e5bd6f786e9b6",760711130
"026c6384ceba017c5f2cd66e",542837162
"0274166db611aabe4e946a83",522224640
"02779b92b2f9bafde0c75c11",645908914
"027947dd01dc991ffefc5082",462128280
"0283890ab76b10547b27e634",648472798
"02888257efaae858fdc7938e",693491966
"028adaf559a05c8882893767",964704267
"029224b78e8f358aa9c38e94",452046038
"02990998f3621fc5a3d0ee63",449770379
"02a0a38b45e1b196165b0098",793933166
"02a2ebb6eca5772e3526d78b",775846505
"02a9c37b3d92a6da473c6fbc",448146797
"02b47e60ab77588aff6cb433",520712815
"02c6e8c7f36a2c68851600c6",630102204
"02cb957c3db9ded3691a9004",741223581
"02ce5bc5d5d286a4cc0928f6",986502821
"02d598a32d864c289e3ba6b0",838893291
"02d5bac2567ee9e19041ad42",1384328453
"02d89daa77bb313328fe0c4e",550937767
"02e52d3895522d9be85c4544",526497211
"02e8811bff38125bcf8e1a6d",433221111
"02e89c055b7692dab024defc",557151429
"02e9b077d6cece81387fda35",822319356
"02ea72128a99862e9537718e",976007015
"02ed31afcba033953c79d95d",620620957
"02f6ffcfcdd3dbba94dd7b33",1189307406
"03025756be203027ab75aaae",547824579
"03243195c467c67e67a7823e",566341015
"0332c7ec0d3e547ec6d61664",1057511498
"033307467830cb865a785e3e",621860386
"033521a46dae036839ad6c90",360144149
"033599f7e7ecd8d9c8cfba46",848369175
"033d3f8ff56907db4c453700",595011937
"03463535ae93b8b123eaba8b",794669461
"0349908483ce628a0a5fc164",1254858649
"034a30994bb2e0e446e35957",799879292
"0356797c1683d002bcd94899",1034094569
"0357d0ee6e0646113ea543cf",586447829
"035c61042b7dbc7ef888d1a7",1758493900
"035d955df5a765531d1d0d07",966831841
"035de58d60807ee2c272ce82",1216185754
"035ea0f13f2ca01c902d5388",660798798
"036177aff84b1901e0f18759",483419377
"0367da7dc5374f1957a1b7f6",1215548006
"036fc9e01b2b1e3ef4574372",876609171
"0379b6a001e4018c34e944da",727755441
"038272b33c075765464761e8",689441733
"038bb35043651579f443c481",896152142
"0391d158ab104c5cdba31872",914590907
"039a9029c4341b1528ca6b46",357400787
"03a84af05df0f577e09d60c1",599433951
"03ad99f1799f2a20c8cc0a50",690647331
"03aea1b6ff072f117ec733af",453951213
"03be8ec62dae56680beb2cf3",972858578
"03d54a6e80d48c96a7f6a1fa",525339623
"03de77e22e987fc3fed4eb78",920665958
"03eb8da7205428e61bfb2845",520592654
"03f518e2e5861002772345fd",386338477
"03fb5bfbc1895115a04e8116",835608412
"042bd2cfb2d33467149ece1e",967357549
"042ff73057dce4d92d383cf7",378478161
"04308f869d7c992ed3ea646a",766806157
"0449a82dd1667c8c564904f8",994342467
"044b8431b186eb022cf6fc24",558709369
"044e2daf937c0d8373f2e914",1175772204
"045108344bf09b01b597e7ce",947988766
"0451f65828e628c2220df77f",823815448
"0460eacc73398bb95f0518e2",1132207380
"0466a7e06b152c1860d44334",1128350593
"0468cf58f40372acb9d5fefa",1112842099
"046aaa4162cd410e92b216d0",617746411
"047b0ded64dcae203a3015eb",793324648
"047f94605add5f6f84fc3f90",812026277
"048051ce9bf8f6a48e9451fd",1243517374
"0482cd89d767b3b7de976c3a",399227611
"0489a476b376f7f6efbc193b",390317357
"04a071d777e60627223e28d4",378875409
"04b28e63fbba92daf83865ba",1013304511
"04bb7cdebb8b66e783058248",613511021
"04cc75f46642efb1192f1875",538137329
"04d77c8ade9a55fddd28b00c",828835281
"04e29dbe2175919265c82463",910052694
"04e337d3c692f3429d47aef4",950175524
"04e6a79dd3e4d8d17c8b5387",1435145083
"04eb0b590ce7483c615b043b",759473035
"04ece9352b3810031f3f9a90",816684490
"04f0fd25e2456759753bd2bc",641675007
"04f968f1873a655fde8702f6",438578669
"04fe204d03bd1c9876242ccd",1124037325
"05076b448cfbf9dede72904a",935262445
"0508cd7bd2c77ebb6fea1e56",571364535
"0509650d34981639b9c64a22",663687568
"05119815bd72ced29391ba87",1127797624
"051416c05445860d5b4095e6",459212022
"0515734883eea12cdacb7aab",467083671
"051d68945b95562009d4029c",575740372
"052505ca8210e5e651fc0b63",902772568
"052957f95b6e7b41bc625009",1003273399
"052c93502aa794e0574db9e9",738557771
"052d00805b2602cac76fed4d",608779602
"05308c4f3d0e0887e4a68a92",727755441
"05397b2087e5cf381809f169",576095180
"053d37bf1d988505b5e91809",683730778
"05402dd344c77623fa053ffa",872675449
"0545fc14aece3f37864ced2d",722421248
"05498e49d0b875ae6aaddd83",513550056
"054cd21c3b12f165bd520313",826230933
"0553a3aa7d961ada6dfcd52d",623893126
"055d5ab6b22d4d0ac325fe73",810747961
"055d7c66464d7e327711b497",798603343
"055e29f236bb61603d4ce9eb",1029685865
"057585ba19d6144408d4e2da",524394580
"058265732a484ac8d5497f5c",491482822
"05858b1e4445f56f22e1f4bb",806625009
"0587e7e1f03af8ea6c46290e",610847640
"05926b977b5df59857194ec1",628574138
"059516a91f938d2e8fbcca0b",887709038
"059aaea3859c4b9662ab4df8",409598708
"059d77736dc72013de7767f1",704888657
"05a98feedbd3f422bf063112",919027285
"05aecff6fd8d866c6c157a9a",981619014
"05b12b1916e51a804419c654",502489689
"05b71daf88eff5ae8cf5789d",669223452
"05bbd028f30492fc0a9f35d0",617689857
"05bcc7d7db8d352216a4af59",888440789
"05c47739fa4c4f00285a2c48",1220966729
"05d1c33ea8c89ded7391ea92",744060782
"05d9818d3f9f2a5c358d3911",1167383524
"05db9fc492801eac98f69c7e",406035403
"05e06a93e9f01dd3984a85ab",518395928
"05e8878bcb68d03e3b656eb3",790046398
"05f79195e285c126125d258c",766790069
"060451a9e3e0416ff41d253d",734991163
"061386497cc2dede3ea70b1e",566297808
"0616401503f2ebc05af7ce4f",395007941
"061d3fd39da1b4b1397054c1",717607784
"06220a42e68510eccb4d790d",494017582
"062b36cb4a87cec372f9f91d",963237042
"062d5544f5c96db90fa3a526",1217898891
"062efee92601be294d7346a1",789341487
"063e53d45e5e7945f1f10fc2",896370956
"0648a4bd7ca088f4b3834401",979589680
"0648aae13097ac649fe714b9",792075773
"064c1cd5e94efdf8c7262fec",871690624
"0668a4a4521c783a2d817413",730288928
"0669fb98aed75d79f8decb7f",856916870
"066f1b68f7c053a196662fe0",998590321
"0685f2225b939147c8482e6f",394200351
"069499abc4e393fe540777b4",381943843
"069798704327652a899a189d",598557659
"069c529aaef7d7e0774c4a66",772606586
"069ddc5d1f3c855e6498ac50",362438183
"069fb1f8d0f06ac2fee87314",716279979
"06a2efde5244f7d653ddfb8e",676913186
"06a5364639452a9d663a2dbc",422828939
"06acca3d0ef4685dc055ffa5",391857722
"06b90d41ad3ce1d0d389fea9",763870569
"06baade01a74972cc4a419ec",731540838
"06bbc353bf62fda3b3786fd0",608155221
"06bfbccfb3ec0b1f65f4b351",1099854019
"06c1673c4a7444e7aa80abb7",463727328
"06ca01d3ff86406e896b6fa6",903220373
"06ccfa37fa6b011ac38422de",405870478
"06d33fff99a62c330ef2d585",658360703
"06e350e3c733e5a0afb613cb",577084962
"06e59cc783be86bd145a56c6",1014532535
"06e91b526821a6ad1372fc44",356279129
"06ee1d8f3ea326a0e3a9791d",792432393
"06f22f7a8e4e78f45ae81638",670439729
"070062cd1c769f3be9255af1",1217148806
"070543b03770991d65cc337f",1085906793
"0706ce398b2bd64913e68d39",1122584679
"070912b7e5fb205918c1f4a3",420334618
"071f284d07719a3517c55567",864362850
"07284e4caec09fbbb16adf2f",1225535063
"072a6f084d31a5a4be4060dc",1051130748
"072efeafd082025bbc5a25e5",864268883
"073a3ae443f3333f0f526f7e",852695738
"073fccba71b28afd815be434",655565136
"07412230b931192771072334",757310493
"07481a101afc1d5db45245df",740764247
"075a5474294e25da55373a09",380573812
"075b5c16441d9d67cf638386",390470749
"075be16d8d9ed6831d139b2e",733846715
"0761d0b7c6e319a75b06d420",560315482
"07641db461323a5cfcda4f98",548662178
"0768e70fbda0e09b88c1548a",517684508
"076ccba20dac8bfcf184b8a8",805926826
"076ceb408227ab2563a663d0",378517867
"0775d831f68b88ca59eb871d",1069946497
"077659c14c3cebbe192f8247",1251383389
"077db8e0877b924d1b57ab1e",565400934
"078144699729ee0c46f36123",1069985272
"078f7c6532204fe046b13d14",1026485650
"0798af235e9926b1e7e4642d",676575000
"079bc331430e94ee76f8097e",802149622
"07a6da2c9c4833ee4cbe8625",815853101
"07b7ba964a8e30dc16d66443",1356168534
"07bd45129563bd2fd974deeb",372428507
"07c46b493733d74c4f384b79",670474256
"07c753474a847bf2bccd55b7",747092641
"07c8af84608e6c9206ad6961",641320175
"07cd866c871333283ecb2d23",715363848
"07ce6f95a7719abc9a204b6d",945406642
"07d1137c1f0aaecbbad32f7b",724520091
"07dd30f04c5953f325df9aad",947988766
"07de14db9dcc2d4f9eac0dd2",1546163222
"07e76c765d1137cdd7c2ff53",447003717
"07edd16680605925192efcf1",707643464
"07f10df13b244dc33b464582",762585149
"07f24808e42c9e11a7c20232",733046523
"07f4aa9b9ff5b0b05d31e6c0",1065193947
"07f9017eb4b8c169eb9de536",1396682219
"07fa1ad76017843232107517",1217148806
"0802b7e10706252dab8db909",894792592
"0803ef3270948a30b3fee2f0",489236267
"080969c751cb94822aeeb755",394829422
"080df3efe1fe81f97e74c4c9",415648399
"0816f29a68aa35abd5978e7c",803440432
"081bbc273db70f1d2cc84ed2",731016392
"081e008e772c6a79b809a87b",750423063
"0821109831351eb2501e362b",1238782768
"0821fde7debf7cc445434024",434915031
"082293a465231208059c5d53",595380892
"0823b0dc92805ab05d3f8650",1520773106
"0823be832fff81b3f1291859",424881564
"0825f2ca4baf5b34231ecfd2",1180079152
"0838d0df248d723da4e25ea9",842533306
"083f05fe52ab15e8d481ad41",1108323837
"0842816a5ef4f24435c8df22",1345614746
"0842a0730545c623043b1d8e",881980977
"08451af5a81fd6a63c4012cd",526949301
"0845e73ae95dbd4aec3f1f43",602387564
"084de1226de9a6f4a6075c2d",575124646
"084de965e32a2a65bd3aff5f",753453542
"08513fe1cddb2cad74874a59",525449855
"086521dbe18727963538aa7b",769472654
"086540702ba0876c0c05c5d5",1174714170
"0867853879129bfb46dae700",993502647
"0872074f7bd512dbd4609c85",407935692
"0872198056be7edd5eff220c",970802914
"0878a639ab8e6b6e69a3df41",922075373
"0878fd8b66aeb22f6af2d7af",497378712
"087b564ba475edbea431d4e4",870439571
"087caf4bce7b0a3fe3c47dc6",699403170
"0880b703bf2064f59f2bf20f",791476226
"0890a0d20f33b9af2bfe488b",440754826
"089dc5de66c6c4132734b9c0",786276133
"08a82bb9fbe4b7abb50cece1",570920073
"08ad96681afa49c74721daad",702309319
"08b09c586530266c14e611f9",609327913
"08ba99aa6a8ee752209de6ae",593460292
"08bb88dabf0070f72a801a4b",900329058
"08c1db1e620e975c4d476b2c",467229800
"08c61259a756e617d976e8b8",905632000
"08d0615cff29645ee70e20e9",1013913502
"08d4fa42a34c74c94db5080b",1185656323
"08d90f931e7e0a6f43c9d0e0",815611938
"08d9f04bc4ebdc74e9d80b16",967948157
