"property_id","price"
"0006c9478f4e7edc53d84916",467769149
"00076c8f390d5dcccc133309",852567717
"001399d3861c5792ccb8b515",1091068143
"0016e35cfd881ee2e37b49b3",669668830
"001c03f6103d35389825b62e",739632910
"001d77bfb387bdf0b53e9e83",808326579
"001dbdd202e9908ee42713a8",913736805
"00304df33a3c9a7e396ddd3a",879418265
"0037d98f6ac46a86e36def45",631495753
"0038a3b703f4ec779bbcfe6b",506537956
"004776514ad269b380581066",500783654
"004c9da9ef1b3b5e309e475a",610966161
"00571815d5a7f208eb3e7737",984296192
"00586a92b53f4a8f9f6b3022",754980235
"005ab848b35907e42aa0f4f2",1286694393
"0064cd1c55914cc8370a096f",455560172
"0083ef74db679d22463a1afe",660969891
"00858277a3cf4f31b8e3f738",595745015
"008c7a02d158f3b17ee8e015",516174185
"00a5133e7373eae3f0be8f2e",519861799
"00af33cff3ff7c6927306df4",635714005
"00ba709f184e70be13e5bf9b",682182860
"00bff9be2d524083e3b3149d",693180018
"00c1165df93a4cfe679f54e2",684655697
"00c75d59ed4777481a50cbd3",822779704
"00ce045307538da1b0bb7972",769865901
"00cea81b78d6007eb405d5b3",602470965
"00dd36caffef00fcde85b235",1149554445
"00dea98fbfbfeae74c513bb6",1072553338
"00e7c5894c739852052f566a",782407556
"00e80be4feb1e8593b7713fe",500086127
"00e9afbd1d27062a7bd40a3c",1196317878
"00eb120ba4410ed8efa24a8e",701222764
"00f2621035b1969d53f03fca",869857920
"00f5ba660a4fcf6ddb96220a",619196082
"00f6a62599f25ac506113149",1000421381
"0100b3a412accebf6a3aa4b1",421575020
"01018b9796a105be650ec802",995468789
"010e676743f6afc01fd0838b",992388598
"011a6d0f12ba108ef15076b4",398092950
"011c2017b63235bf0ed3f241",493155063
"01230eede2a4a74ec4ee5105",834372299
"0123237414f757b9c3809f88",825249008
"012b8d616667a6dcece0dfaf",750351010
"013e2a07f94a99323b64d370",1145543780
"014799b9ef7d5244fb6640ff",1171223927
