"property_id","price"
"0006c9478f4e7edc53d84916",491212987.811544
"00076c8f390d5dcccc133309",786844958.652057
"001399d3861c5792ccb8b515",1199030331.63151
"0016e35cfd881ee2e37b49b3",822074103.156342
"001c03f6103d35389825b62e",833395511.749819
"001d77bfb387bdf0b53e9e83",841851324.1056
"001dbdd202e9908ee42713a8",844020563.095154
"00304df33a3c9a7e396ddd3a",740681330.554285
"0037d98f6ac46a86e36def45",844650553.467224
"0038a3b703f4ec779bbcfe6b",469434058.558527
"004776514ad269b380581066",544887042.567211
"004c9da9ef1b3b5e309e475a",627151163.202521
"00571815d5a7f208eb3e7737",1288083912.60715
"00586a92b53f4a8f9f6b3022",768337103.975972
"005ab848b35907e42aa0f4f2",1453567416.20337
"0064cd1c55914cc8370a096f",494969860.427538
"0083ef74db679d22463a1afe",698296738.235807
"00858277a3cf4f31b8e3f738",664761766.523639
"008c7a02d158f3b17ee8e015",660991773.557088
"00a5133e7373eae3f0be8f2e",701593448.503403
"00af33cff3ff7c6927306df4",690037032.580003
"00ba709f184e70be13e5bf9b",556984620.929481
"00bff9be2d524083e3b3149d",597526137.372437
"00c1165df93a4cfe679f54e2",946942546.93129
"00c75d59ed4777481a50cbd3",1144759595.11785
"00ce045307538da1b0bb7972",779382524.915148
"00cea81b78d6007eb405d5b3",570385080.983526
"00dd36caffef00fcde85b235",1121825777.69337
"00dea98fbfbfeae74c513bb6",1270858554.57772
"00e7c5894c739852052f566a",751258735.157179
"00e80be4feb1e8593b7713fe",514269486.048961
"00e9afbd1d27062a7bd40a3c",1107208027.36812
"00eb120ba4410ed8efa24a8e",694121396.535543
"00f2621035b1969d53f03fca",926319721.391381
"00f5ba660a4fcf6ddb96220a",634377525.507021
"00f6a62599f25ac506113149",992187932.756982
"0100b3a412accebf6a3aa4b1",471428328.313254
"01018b9796a105be650ec802",1118498148.52262
"010e676743f6afc01fd0838b",1124523592.0176
"011a6d0f12ba108ef15076b4",401788720.743524
"011c2017b63235bf0ed3f241",551314861.2506
"01230eede2a4a74ec4ee5105",971181247.786575
"0123237414f757b9c3809f88",717094591.076676
"012b8d616667a6dcece0dfaf",694536594.915263
"013e2a07f94a99323b64d370",895468732.887357
"014799b9ef7d5244fb6640ff",1017078182.33016
"0152ffa8757aaaf417e9f997",1794251096.53431
"015d17895f32e2a8b616ca1b",818053556.761307
"01636da0aa2bc223af023a13",693844693.040285
"016bb199b12846ccb0b03191",743475508.062962
"016dd08801ad1a1e7f6e695b",1089126221.36567
"0172678cb0737e21a317eda4",536134998.664051
"017487de3455d9f642a7fadc",903506227.218139
"0181972aeb6bf451012a47c6",916250867.775319
"0183b38955437e8d0128a013",957450629.99003
"019cd320e02a64ba3ba9a37d",738335454.219522
"019f4a25794ef01294845b51",884033209.962549
"01a5a230e8a808d844e64397",1233290565.98688
"01abe3cfc94be46c1153c82d",929241420.104547
"01afa737bcfa6b1ab530eb09",1012467275.04737
"01b78983d268b52137e5ac1b",701460733.984662
"01b7bb1556b5c32df8f618cc",851491823.509232
"01cac7d033166094ab9f87b0",654991700.999412
"01cda25ee8545b9fe19717ed",1319509329.70036
"01db5867a69f8ea7849d69e8",1216422381.01235
"01e033f5bd502c4ad398ece7",622661843.531264
"01e907d7672006fa2bba8b0f",757493661.669168
"01e9c7531cf3c63c04b9189f",708443267.296822
"01eb0a2c1033c30830161321",672401997.146021
"01edceb6c5afc2af1e129e86",444373979.464416
"01f6c99999c154461765f4c4",682295133.066072
"01f855427cbe3eb51b38288f",744738688.238107
"01f8b6799e2910f7769db175",652926400.467203
"01fb5931cb55f5308382818e",1487476192.94672
"01fe5add1e7df4b15dd73bc9",588094562.552308
"020473766363019ee40d6685",943982648.578074
"02060d2f56e979a61427f806",571858383.371085
"02091877f01c926c350b013b",706933079.361999
"020dfae44183c65b708727c7",453100901.407954
"022357a3d48ea87d58ffb46e",608562829.105686
"02259637b8ef1311c69d3d90",825033093.915816
"02277f636716264116015dde",457585398.266911
"0232a50c9afca03cbf4277c8",681184909.891302
"024c5c787d005adbe770b9bf",742203191.386938
"024d2e34a561efaf4811c17a",1154959956.72218
"024e94e72ae88464621539eb",858425026.174207
"0252fcaf7bcde09274d34be5",801057933.349786
"025a98586386211b1519f9be",513638884.24838
"025b094e1ea7248f4aba72f0",419090974.126488
"025d96090a8e5bd6f786e9b6",813274412.619074
"026c6384ceba017c5f2cd66e",624223912.062862
"0274166db611aabe4e946a83",746930765.219921
"02779b92b2f9bafde0c75c11",597449535.691832
"027947dd01dc991ffefc5082",462447751.789074
"0283890ab76b10547b27e634",559374281.520213
"02888257efaae858fdc7938e",755479302.700366
"028adaf559a05c8882893767",852810082.633615
"029224b78e8f358aa9c38e94",445995001.329582
"02990998f3621fc5a3d0ee63",647820106.187102
"02a0a38b45e1b196165b0098",1053490328.15434
"02a2ebb6eca5772e3526d78b",878681428.009626
"02a9c37b3d92a6da473c6fbc",510103048.292971
"02b47e60ab77588aff6cb433",641738452.038583
"02c6e8c7f36a2c68851600c6",698090647.852037
"02cb957c3db9ded3691a9004",668470838.305501
"02ce5bc5d5d286a4cc0928f6",966126765.729667
"02d598a32d864c289e3ba6b0",782149364.663665
"02d5bac2567ee9e19041ad42",1307493349.72803
"02d89daa77bb313328fe0c4e",599126627.469855
"02e52d3895522d9be85c4544",549036809.061971
"02e8811bff38125bcf8e1a6d",588883532.794577
"02e89c055b7692dab024defc",487865341.382339
"02e9b077d6cece81387fda35",845347093.4779
"02ea72128a99862e9537718e",805080930.255321
"02ed31afcba033953c79d95d",753416248.213334
"02f6ffcfcdd3dbba94dd7b33",997412611.849149
"03025756be203027ab75aaae",480669731.656444
"03243195c467c67e67a7823e",668375087.306803
"0332c7ec0d3e547ec6d61664",1072940775.55117
"033307467830cb865a785e3e",686244320.059152
"033521a46dae036839ad6c90",414253930.720888
"033599f7e7ecd8d9c8cfba46",958199694.225348
"033d3f8ff56907db4c453700",593908168.961184
"03463535ae93b8b123eaba8b",798444937.498176
"0349908483ce628a0a5fc164",1193436491.62054
"034a30994bb2e0e446e35957",785701152.001897
"0356797c1683d002bcd94899",1006679313.10063
"0357d0ee6e0646113ea543cf",838176673.310936
"035c61042b7dbc7ef888d1a7",1232958061.27294
"035d955df5a765531d1d0d07",972976256.052743
"035de58d60807ee2c272ce82",1294182458.31347
"035ea0f13f2ca01c902d5388",661672844.680418
"036177aff84b1901e0f18759",677123378.653183
"0367da7dc5374f1957a1b7f6",985247158.875461
"036fc9e01b2b1e3ef4574372",943198378.507885
"0379b6a001e4018c34e944da",597412957.52705
"038272b33c075765464761e8",598608694.536091
"038bb35043651579f443c481",873955475.280717
"0391d158ab104c5cdba31872",629181315.963239
"039a9029c4341b1528ca6b46",411532440.249545
"03a84af05df0f577e09d60c1",655817474.795656
"03ad99f1799f2a20c8cc0a50",686510019.829684
"03aea1b6ff072f117ec733af",664304055.863024
"03be8ec62dae56680beb2cf3",915755770.452235
"03d54a6e80d48c96a7f6a1fa",533904055.689162
"03de77e22e987fc3fed4eb78",714403216.600564
"03eb8da7205428e61bfb2845",626839375.898424
"03f518e2e5861002772345fd",430422415.541555
"03fb5bfbc1895115a04e8116",984436952.577764
"042bd2cfb2d33467149ece1e",918127409.926097
"042ff73057dce4d92d383cf7",369649920.115501
"04308f869d7c992ed3ea646a",872786330.283046
"0449a82dd1667c8c564904f8",836002889.156377
"044b8431b186eb022cf6fc24",406791328.750544
"044e2daf937c0d8373f2e914",904347386.521223
"045108344bf09b01b597e7ce",836544768.983903
"0451f65828e628c2220df77f",785210090.968745
"0460eacc73398bb95f0518e2",990466583.589713
"0466a7e06b152c1860d44334",1041181190.23704
"0468cf58f40372acb9d5fefa",920931351.500801
"046aaa4162cd410e92b216d0",704353498.174896
"047b0ded64dcae203a3015eb",709904112.102633
"047f94605add5f6f84fc3f90",869639652.520915
"048051ce9bf8f6a48e9451fd",1477277682.23782
"0482cd89d767b3b7de976c3a",694029498.876271
"0489a476b376f7f6efbc193b",422379758.198704
"04a071d777e60627223e28d4",473759174.873624
"04b28e63fbba92daf83865ba",969771595.380403
"04bb7cdebb8b66e783058248",549801056.986486
"04cc75f46642efb1192f1875",544590491.872965
"04d77c8ade9a55fddd28b00c",861411507.060303
"04e29dbe2175919265c82463",741796559.983559
"04e337d3c692f3429d47aef4",844803864.461329
"04e6a79dd3e4d8d17c8b5387",1294722440.80795
"04eb0b590ce7483c615b043b",735323775.73579
"04ece9352b3810031f3f9a90",897859094.302693
"04f0fd25e2456759753bd2bc",990861298.351537
"04f968f1873a655fde8702f6",691692855.493789
"04fe204d03bd1c9876242ccd",1012929851.38542
"05076b448cfbf9dede72904a",895403030.93644
"0508cd7bd2c77ebb6fea1e56",702392364.019849
"0509650d34981639b9c64a22",621268852.375622
"05119815bd72ced29391ba87",1036884240.7937
"051416c05445860d5b4095e6",509470258.501535
"0515734883eea12cdacb7aab",468284678.999552
"051d68945b95562009d4029c",824931066.444066
"052505ca8210e5e651fc0b63",807191871.450325
"052957f95b6e7b41bc625009",964816323.944085
"052c93502aa794e0574db9e9",755325774.435096
"052d00805b2602cac76fed4d",619923824.710357
"05308c4f3d0e0887e4a68a92",597412957.52705
"05397b2087e5cf381809f169",700589145.346293
"053d37bf1d988505b5e91809",818747696.453547
"05402dd344c77623fa053ffa",718428297.560775
"0545fc14aece3f37864ced2d",627714134.052217
"05498e49d0b875ae6aaddd83",666310346.263448
"054cd21c3b12f165bd520313",831598048.987069
"0553a3aa7d961ada6dfcd52d",602642366.355801
"055d5ab6b22d4d0ac325fe73",790531841.024893
"055d7c66464d7e327711b497",872009284.385496
"055e29f236bb61603d4ce9eb",1090400057.41704
"057585ba19d6144408d4e2da",748410397.249197
"058265732a484ac8d5497f5c",632831159.126148
"05858b1e4445f56f22e1f4bb",850951464.745162
"0587e7e1f03af8ea6c46290e",653008928.961401
"05926b977b5df59857194ec1",632149945.393693
"059516a91f938d2e8fbcca0b",797436104.864865
"059aaea3859c4b9662ab4df8",589172131.1667
"059d77736dc72013de7767f1",726824184.716696
"05a98feedbd3f422bf063112",837759252.384219
"05aecff6fd8d866c6c157a9a",773623853.035539
"05b12b1916e51a804419c654",603625230.242839
"05b71daf88eff5ae8cf5789d",708700257.877596
"05bbd028f30492fc0a9f35d0",639131909.253921
"05bcc7d7db8d352216a4af59",865786681.5968
"05c47739fa4c4f00285a2c48",905161037.437795
"05d1c33ea8c89ded7391ea92",742056196.153044
"05d9818d3f9f2a5c358d3911",1075959096.13896
"05db9fc492801eac98f69c7e",663001739.174082
"05e06a93e9f01dd3984a85ab",554391371.186693
"05e8878bcb68d03e3b656eb3",831945409.339271
"05f79195e285c126125d258c",805678538.611742
"060451a9e3e0416ff41d253d",628382082.527976
"061386497cc2dede3ea70b1e",551351118.673104
"0616401503f2ebc05af7ce4f",762143595.208986
"061d3fd39da1b4b1397054c1",785458401.676847
"06220a42e68510eccb4d790d",676240446.674838
"062b36cb4a87cec372f9f91d",739037852.220837
"062d5544f5c96db90fa3a526",1273617342.38292
"062efee92601be294d7346a1",754430296.255367
"063e53d45e5e7945f1f10fc2",755505582.797414
"0648a4bd7ca088f4b3834401",997215594.157656
"0648aae13097ac649fe714b9",898565315.06543
"064c1cd5e94efdf8c7262fec",793949831.918269
"0668a4a4521c783a2d817413",776215260.142916
"0669fb98aed75d79f8decb7f",1012302930.94129
"066f1b68f7c053a196662fe0",729732813.445331
"0685f2225b939147c8482e6f",459728107.097815
"069499abc4e393fe540777b4",392582520.647436
"069798704327652a899a189d",729378128.914649
"069c529aaef7d7e0774c4a66",868978106.859184
"069ddc5d1f3c855e6498ac50",563990683.668354
"069fb1f8d0f06ac2fee87314",743464794.824948
"06a2efde5244f7d653ddfb8e",729253540.127134
"06a5364639452a9d663a2dbc",527960371.29094
"06acca3d0ef4685dc055ffa5",411527150.740695
"06b90d41ad3ce1d0d389fea9",768453185.092613
"06baade01a74972cc4a419ec",627238677.6564
"06bbc353bf62fda3b3786fd0",662875589.331724
"06bfbccfb3ec0b1f65f4b351",960415803.868521
"06c1673c4a7444e7aa80abb7",503062510.740581
"06ca01d3ff86406e896b6fa6",876703948.591843
"06ccfa37fa6b011ac38422de",746099139.684693
"06d33fff99a62c330ef2d585",641994525.935893
"06e350e3c733e5a0afb613cb",690534239.340665
"06e59cc783be86bd145a56c6",1018223166.44619
"06e91b526821a6ad1372fc44",379862768.482153
"06ee1d8f3ea326a0e3a9791d",756973162.101991
"06f22f7a8e4e78f45ae81638",753570862.672623
"070062cd1c769f3be9255af1",1293202191.51079
"070543b03770991d65cc337f",1061602844.43172
"0706ce398b2bd64913e68d39",897798175.108389
"070912b7e5fb205918c1f4a3",528736923.471059
"071f284d07719a3517c55567",775525531.795034
"07284e4caec09fbbb16adf2f",1058950657.39289
"072a6f084d31a5a4be4060dc",985527557.009155
"072efeafd082025bbc5a25e5",946228570.520775
"073a3ae443f3333f0f526f7e",799789992.941755
"073fccba71b28afd815be434",790442571.750617
"07412230b931192771072334",704686867.708924
"07481a101afc1d5db45245df",680619125.401028
"075a5474294e25da55373a09",362479573.683866
"075b5c16441d9d67cf638386",488164389.439276
"075be16d8d9ed6831d139b2e",871990188.178999
"0761d0b7c6e319a75b06d420",631782669.94211
"07641db461323a5cfcda4f98",473689294.115262
"0768e70fbda0e09b88c1548a",513325792.157807
"076ccba20dac8bfcf184b8a8",889122126.322206
"076ceb408227ab2563a663d0",396717585.31227
"0775d831f68b88ca59eb871d",1006557352.90913
"077659c14c3cebbe192f8247",1033529351.04826
"077db8e0877b924d1b57ab1e",526755526.581339
"078144699729ee0c46f36123",947390152.269081
"078f7c6532204fe046b13d14",729574004.953962
"0798af235e9926b1e7e4642d",675934607.964544
"079bc331430e94ee76f8097e",810106904.392771
"07a6da2c9c4833ee4cbe8625",756747794.080674
"07b7ba964a8e30dc16d66443",1113672510.72114
"07bd45129563bd2fd974deeb",509100259.19717
"07c46b493733d74c4f384b79",676574178.451185
"07c753474a847bf2bccd55b7",760001518.0646
"07c8af84608e6c9206ad6961",691722762.542624
"07cd866c871333283ecb2d23",924815513.349367
"07ce6f95a7719abc9a204b6d",815834830.643679
"07d1137c1f0aaecbbad32f7b",701988762.930983
"07dd30f04c5953f325df9aad",836544768.983903
"07de14db9dcc2d4f9eac0dd2",1402734471.64979
"07e76c765d1137cdd7c2ff53",654703061.301264
"07edd16680605925192efcf1",858037708.700261
"07f10df13b244dc33b464582",858587654.738765
"07f24808e42c9e11a7c20232",767106544.459976
